customer_id,age,gender,region,annual_income,tenure_months,subscription_tier,num_purchases_last_year,avg_order_value,total_spent_last_year,days_since_last_purchase,returns_last_year,email_open_rate,app_sessions_last_month,avg_session_duration_min,support_tickets_last_year,loyalty_points,referral_count,marketing_opt_in,churned
102284,45,Female,South,55200.0,11,Premium,11,86.83,955.13,56,3,0.398,6,7.43,0,294,1,0,1
102285,44,Female,West,48500.0,34,Basic,6,57.4,344.4,102,0,0.616,5,9.85,0,230,0,0,1
102286,48,Female,Central,42100.0,19,Basic,4,32.11,128.44,3,2,0.818,8,15.25,3,203,0,0,1
102287,69,Male,West,100100.0,53,Standard,8,92.02,736.16,38,0,0.676,4,0.84,3,379,1,1,0
102288,52,Male,North,79900.0,48,Standard,8,18.75,150.0,39,0,0.396,3,2.0,1,327,1,0,1
102289,18,Male,North,50300.0,60,Basic,3,22.09,66.27,13,0,0.21,12,1.18,1,361,0,1,0
102290,45,Female,Central,46100.0,12,Standard,8,30.55,244.4,5,1,0.047,9,12.94,1,283,1,1,0
102291,54,Non-binary,West,52700.0,23,Premium,8,140.14,1121.12,79,0,0.47,1,7.49,2,787,1,0,1
102292,55,Non-binary,Central,57300.0,16,Standard,4,31.19,124.76,45,0,0.46,17,5.12,1,58,0,1,1
102293,33,Female,South,57300.0,15,Basic,5,17.8,89.0,21,0,0.61,11,14.0,1,0,1,1,0
102294,54,Female,West,62200.0,16,Standard,2,20.57,41.14,6,0,0.183,9,28.96,0,38,2,0,1
102295,51,Male,West,51700.0,39,Basic,5,32.36,161.8,153,0,0.309,5,6.12,0,0,1,0,1
102296,72,Non-binary,Central,84400.0,15,Basic,2,11.46,22.92,4,0,0.219,2,12.68,1,289,1,1,0
102297,29,Male,West,28100.0,13,Basic,2,99.36,198.72,3,0,0.636,8,24.46,2,66,0,1,1
102298,32,Male,North,22300.0,15,Basic,5,52.4,262.0,17,0,0.718,1,2.28,0,552,0,1,0
102299,35,Male,West,46000.0,8,Basic,6,33.76,202.56,46,0,0.033,1,3.4,1,0,0,1,1
102300,33,Non-binary,East,35000.0,15,Basic,5,18.4,92.0,18,1,0.682,2,6.35,2,209,0,1,0
102301,27,Female,South,36400.0,49,Basic,6,13.88,83.28,6,0,0.607,6,12.63,0,128,1,1,0
102302,18,Female,North,15000.0,80,Premium,14,40.91,572.74,38,1,0.425,7,7.55,0,391,0,0,0
102303,33,Male,Central,29800.0,19,Basic,8,16.29,130.32,74,0,0.329,12,6.85,1,124,0,1,1
102304,44,Female,North,52100.0,51,Premium,14,100.56,1407.84,15,0,0.698,11,4.3,0,400,1,0,0
102305,33,Female,South,21000.0,67,Basic,3,55.02,165.06,2,0,0.356,11,1.18,2,77,0,1,0
102306,64,Female,East,50900.0,48,Standard,6,64.07,384.42,92,1,0.425,7,9.94,1,451,1,1,1
102307,39,Female,Central,48500.0,5,Premium,11,126.33,1389.63,2,2,0.571,3,4.08,2,757,1,0,1
102308,56,Female,West,73900.0,19,Basic,7,8.44,59.08,80,0,0.064,9,8.64,1,60,0,1,1
102309,42,Male,South,38300.0,58,Standard,5,25.75,128.75,21,0,0.177,7,4.84,1,196,0,1,0
102310,50,Female,North,54700.0,40,Standard,8,32.01,256.08,73,0,0.465,7,8.82,1,165,2,1,0
102311,43,Male,South,48400.0,45,Standard,9,28.55,256.95,2,1,0.54,10,15.25,1,148,1,1,0
102312,57,Female,South,43200.0,25,Basic,7,22.33,156.31,41,0,0.403,3,7.63,2,240,0,0,0
102313,40,Male,West,65500.0,31,Standard,11,27.41,301.51,41,1,0.484,3,8.73,0,2,0,1,1
102314,45,Male,South,51100.0,21,Basic,4,104.63,418.52,5,0,0.375,4,4.77,0,256,0,0,0
102315,44,Non-binary,North,50300.0,51,Basic,1,37.75,37.75,37,0,0.124,3,12.01,1,69,1,1,0
102316,35,Female,Central,49400.0,21,Basic,9,63.05,567.45,36,0,0.43,9,1.08,3,435,1,1,0
102317,44,Female,North,30900.0,28,Standard,7,51.15,358.05,4,1,0.363,3,1.8,1,337,1,1,0
102318,68,Male,North,88400.0,17,Standard,9,91.76,825.84,0,0,0.367,11,5.11,1,669,1,1,0
102319,35,Male,East,58900.0,13,Basic,4,57.04,228.16,3,0,0.303,9,5.93,1,311,1,1,0
102320,44,Female,North,54700.0,53,Standard,8,65.92,527.36,115,0,0.474,5,12.51,1,0,0,1,1
102321,55,Male,North,69600.0,50,Standard,10,85.33,853.3,44,0,0.358,7,3.47,2,761,1,1,0
102322,54,Male,Central,57600.0,15,Basic,5,31.67,158.35,19,1,,7,7.17,0,67,0,0,0
102323,39,Female,West,60000.0,32,Premium,8,181.53,1452.24,2,0,0.155,7,8.68,3,710,1,1,0
102324,18,Male,West,16500.0,50,Basic,6,12.06,72.36,42,0,0.351,2,22.25,0,17,0,1,0
102325,46,Female,West,54100.0,89,Basic,6,36.13,216.78,33,0,0.407,4,6.14,0,0,0,1,0
102326,18,Female,North,28400.0,34,Basic,4,23.3,93.2,7,0,0.432,6,4.52,0,145,1,1,0
102327,58,Male,West,65500.0,48,Premium,15,138.87,2083.05,40,3,0.4,20,21.38,1,1175,3,1,0
102328,41,Male,East,64800.0,48,Standard,7,110.86,776.02,26,1,0.323,9,6.11,0,444,1,1,0
102329,52,Male,North,90900.0,44,Basic,9,89.58,806.22,15,0,0.314,8,12.61,1,344,1,1,0
102330,27,Male,South,35000.0,6,Basic,2,41.33,82.66,46,0,0.245,0,1.25,2,0,2,1,1
102331,19,Non-binary,East,35500.0,31,Basic,6,54.07,324.42,17,1,0.167,1,5.52,1,179,2,1,1
102332,42,Female,North,39600.0,21,Premium,12,128.25,1539.0,96,4,0.915,2,14.54,1,507,0,1,1
102333,39,Female,South,62400.0,13,Basic,3,10.62,31.86,99,1,0.551,5,15.17,1,0,0,0,1
102334,33,Female,South,35000.0,12,Basic,6,29.1,174.6,146,1,,13,6.82,3,351,2,0,1
102335,40,Male,East,92900.0,17,Basic,9,43.54,391.86,29,1,0.359,4,7.75,1,471,0,0,1
102336,75,Female,North,58800.0,57,Standard,16,33.43,534.88,45,1,0.672,8,5.69,0,346,0,1,0
102337,50,Male,East,88500.0,11,Basic,5,41.14,205.7,2,0,0.348,13,20.19,1,225,0,1,0
102338,53,Female,North,75100.0,44,Premium,13,116.94,1520.22,51,2,0.549,5,6.24,1,666,0,1,1
102339,50,Female,East,42700.0,65,Premium,7,168.38,1178.66,16,1,0.212,10,7.06,2,925,2,1,0
102340,58,Male,South,98500.0,17,Standard,6,22.54,135.24,142,0,0.623,4,32.61,0,141,0,1,1
102341,37,Male,South,33100.0,62,Standard,7,46.96,328.72,69,1,0.296,7,12.91,1,0,0,1,1
102342,18,Female,East,23600.0,51,Basic,6,39.45,236.7,81,1,0.14,4,4.9,0,3,1,0,1
102343,37,Male,West,27900.0,20,Basic,7,21.79,152.53,0,0,0.291,1,5.6,2,303,0,1,0
102344,50,Male,North,56300.0,29,Basic,5,6.11,30.55,44,1,0.742,10,,2,151,0,1,0
102345,26,Male,East,34900.0,15,Standard,7,5.0,35.0,5,0,0.327,12,8.04,1,26,0,1,0
102346,37,Female,West,57700.0,24,Basic,8,45.45,363.6,55,0,0.449,7,2.86,1,334,2,1,1
102347,30,Male,North,73500.0,118,Standard,5,64.03,320.15,14,0,0.247,4,0.75,1,202,0,1,0
102348,59,Female,East,59800.0,28,Standard,6,16.62,99.72,38,2,0.413,2,8.18,0,288,0,1,0
102349,49,Female,South,18900.0,18,Premium,8,171.35,1370.8,4,0,0.247,13,10.28,4,561,2,0,0
102350,47,Male,West,64600.0,6,Standard,6,19.96,119.76,127,0,,10,6.5,3,193,1,0,1
102351,47,Female,South,47800.0,34,Standard,6,147.21,883.26,29,0,0.261,8,7.95,1,714,0,1,0
102352,39,Female,Central,73400.0,13,Basic,4,33.17,132.68,82,1,0.519,5,15.21,2,35,0,1,1
102353,42,Female,West,50300.0,10,Premium,4,139.84,559.36,41,0,0.603,15,15.21,0,447,0,0,0
102354,24,Female,East,23100.0,33,Basic,5,48.96,244.8,28,0,0.572,9,5.96,0,105,1,0,0
102355,18,Male,South,15000.0,14,Basic,5,47.04,235.2,22,1,0.679,4,12.76,3,177,2,1,1
102356,41,Female,East,58600.0,45,Standard,5,275.45,1377.25,2,1,0.231,6,6.53,3,841,1,1,0
102357,43,Male,North,47900.0,6,Premium,7,57.59,403.13,57,0,0.24,12,3.99,1,219,0,1,1
102358,55,Male,South,83700.0,38,Basic,7,57.06,399.42,58,1,0.41,7,8.45,1,335,1,0,1
102359,59,Female,South,64000.0,72,Premium,7,119.94,839.58,9,2,0.341,6,7.58,1,281,0,1,0
102360,59,Male,West,86800.0,35,Basic,6,9.22,55.32,21,2,0.441,4,19.46,1,0,3,0,1
102361,26,Female,West,16300.0,47,Standard,6,32.77,196.62,7,0,0.051,13,5.33,1,392,0,1,0
102362,34,Female,Central,18900.0,16,Standard,9,42.08,378.72,82,0,0.242,4,8.03,4,370,0,1,1
102363,45,Female,South,65300.0,48,Standard,6,34.05,204.3,33,0,,8,11.37,3,469,1,1,0
102364,72,Female,Central,72800.0,35,Premium,3,12.09,36.27,34,0,,7,12.95,3,53,1,1,1
102365,58,Female,West,62300.0,29,Basic,5,18.41,92.05,26,0,0.162,1,20.27,0,0,1,0,0
102366,54,Female,Central,48000.0,57,Standard,5,136.77,683.85,12,0,0.328,4,3.29,1,177,0,1,0
102367,34,Male,West,28000.0,40,Standard,6,43.33,259.98,42,0,0.283,13,4.84,3,298,2,1,0
102368,28,Male,South,46400.0,13,Standard,3,67.82,203.46,81,0,0.237,2,3.5,1,180,0,1,1
102369,49,Male,Central,57200.0,20,Premium,10,381.39,3813.9,1,0,0.451,10,11.21,0,2016,1,1,0
102370,25,Male,East,19800.0,66,Basic,6,22.79,136.74,35,1,0.418,2,10.0,1,60,1,1,0
102371,36,Male,West,56200.0,12,Basic,7,47.61,333.27,6,2,0.544,4,9.45,2,168,1,0,1
102372,38,Female,North,63400.0,12,Standard,9,48.55,436.95,5,0,0.382,3,5.77,1,142,0,0,0
102373,60,Male,North,66400.0,45,Basic,7,29.55,206.85,90,1,0.269,8,9.35,1,445,2,0,1
102374,34,Female,South,57200.0,20,Basic,10,99.1,991.0,69,0,0.304,5,30.9,0,600,0,1,0
102375,18,Male,East,15000.0,73,Standard,7,53.75,376.25,5,0,0.406,6,13.09,1,214,2,1,0
102376,46,Male,South,62700.0,40,Basic,4,59.9,239.6,194,0,0.622,2,6.53,0,21,2,0,1
102377,30,Female,Central,41700.0,21,Premium,10,31.07,310.7,113,0,0.262,4,3.99,3,200,0,0,1
102378,40,Male,North,37800.0,35,Basic,7,55.34,387.38,95,1,0.415,5,19.55,1,231,1,1,1
102379,38,Male,North,75700.0,16,Basic,10,30.49,304.9,110,1,0.344,7,4.72,3,258,1,0,1
102380,35,Male,South,47400.0,80,Standard,8,102.36,818.88,56,1,0.378,1,8.54,0,320,1,1,0
102381,49,Female,North,49200.0,30,Basic,6,29.58,177.48,5,0,0.595,12,7.58,2,346,0,0,0
102382,19,Male,South,29200.0,22,Standard,6,107.02,642.12,77,1,0.612,10,8.75,1,344,1,0,0
102383,32,Male,West,,18,Basic,6,63.51,381.06,113,1,0.443,16,7.5,0,277,0,1,1
102384,48,Female,Central,40300.0,13,Standard,4,141.45,565.8,18,1,0.185,12,5.65,1,489,0,1,0
102385,31,Male,North,34100.0,15,Basic,7,56.91,398.37,95,1,0.372,3,7.88,1,318,0,0,1
102386,18,Female,South,22700.0,17,Standard,5,68.84,344.2,42,0,0.49,16,13.89,0,409,1,1,0
102387,48,Male,West,45200.0,8,Basic,6,13.84,83.04,64,0,0.516,9,2.97,3,276,2,1,1
102388,54,Female,South,79700.0,21,Premium,9,81.71,735.39,33,0,0.408,11,6.61,1,465,0,0,0
102389,38,Female,West,36300.0,24,Basic,4,23.26,93.04,36,0,0.495,8,5.04,1,375,2,1,0
102390,18,Female,East,15000.0,36,Basic,5,30.05,150.25,31,0,0.659,8,9.22,0,177,1,1,0
102391,48,Male,Central,39900.0,15,Basic,2,102.83,205.66,197,0,0.114,0,20.99,2,339,2,1,1
102392,18,Male,North,15000.0,14,Basic,3,22.02,66.06,25,0,0.343,5,7.91,0,404,2,1,0
102393,43,Female,Central,66100.0,25,Basic,2,65.1,130.2,121,0,0.458,2,6.64,0,336,0,1,1
102394,27,Female,Central,40200.0,22,Basic,4,7.99,31.96,5,0,0.166,5,7.93,1,143,2,0,0
102395,24,Male,North,43400.0,34,Standard,2,25.72,51.44,44,0,0.148,8,9.79,2,0,0,1,0
102396,33,Female,East,56500.0,6,Standard,9,27.26,245.34,13,1,0.419,2,11.12,0,222,0,1,0
102397,37,Female,South,41400.0,35,Basic,8,12.89,103.12,100,0,0.101,6,10.81,0,10,1,0,1
102398,31,Non-binary,South,61000.0,25,Basic,9,40.24,362.16,74,1,0.048,9,1.68,1,183,0,1,1
102399,47,Female,Central,46800.0,4,Basic,2,45.81,91.62,15,0,0.647,7,26.83,2,164,1,1,0
102400,33,Male,North,26900.0,21,Standard,4,31.71,126.84,15,2,0.317,11,9.5,0,0,1,1,0
102401,52,Female,South,65500.0,43,Basic,4,56.94,227.76,41,0,0.241,4,5.29,1,43,0,1,0
102402,43,Male,North,53800.0,27,Basic,6,38.94,233.64,58,1,0.635,3,7.84,2,80,0,1,1
102403,30,Male,East,41400.0,23,Basic,5,27.98,139.9,21,0,0.353,5,3.57,2,235,1,0,0
102404,28,Female,Central,51700.0,15,Standard,10,26.84,268.4,105,0,0.188,1,14.41,1,20,0,1,1
102405,18,Male,East,29500.0,6,Basic,8,15.37,122.96,20,1,0.454,1,5.5,0,71,0,0,1
102406,43,Male,West,56100.0,26,Standard,7,45.77,320.39,47,0,0.066,5,3.04,3,276,1,1,1
102407,34,Male,North,62200.0,50,Standard,12,77.87,934.44,28,1,0.467,3,16.71,0,527,2,1,0
102408,18,Female,West,31700.0,66,Standard,7,41.09,287.63,19,1,0.169,7,5.16,0,427,0,0,0
102409,32,Female,South,48200.0,12,Basic,9,70.8,637.2,153,2,0.289,5,14.57,1,0,0,1,1
102410,27,Male,East,16700.0,28,Basic,4,15.74,62.96,28,0,0.524,1,0.85,1,72,1,0,0
102411,59,Female,East,119000.0,29,Premium,12,36.11,433.32,32,0,0.514,11,1.46,0,261,1,0,0
102412,18,Female,Central,15000.0,19,Standard,5,108.38,541.9,45,0,0.329,7,6.29,0,160,1,0,1
102413,20,Female,West,22300.0,50,Basic,4,20.87,83.48,111,0,0.416,3,5.37,0,299,1,1,1
102414,53,Male,West,53300.0,30,Standard,6,21.6,129.6,67,0,0.524,11,1.28,0,65,1,1,1
102415,57,Female,South,94600.0,9,Standard,11,125.08,1375.88,54,2,,4,13.92,0,845,0,1,1
102416,29,Female,North,30000.0,23,Premium,9,77.67,699.03,6,1,0.203,1,14.19,1,371,0,0,0
102417,31,Male,East,46500.0,45,Standard,7,44.94,314.58,50,0,0.112,2,31.32,3,230,2,1,0
102418,47,Female,West,,10,Standard,7,13.86,97.02,60,0,0.513,7,3.54,4,235,3,1,1
102419,18,Female,West,15000.0,25,Basic,6,52.16,312.96,6,1,0.291,2,4.38,3,0,3,1,0
102420,18,Female,East,36000.0,27,Standard,15,115.77,1736.55,4,1,0.497,15,8.92,0,889,0,0,0
102421,35,Female,South,34100.0,30,Basic,3,17.1,51.3,96,0,0.294,5,5.27,1,117,0,1,1
102422,59,Non-binary,South,69900.0,41,Standard,7,78.96,552.72,5,0,0.516,10,10.92,2,651,0,0,0
102423,33,Female,North,51000.0,17,Standard,13,56.02,728.26,102,0,0.341,5,23.65,0,697,1,1,1
102424,40,Male,West,75600.0,73,Standard,7,32.08,224.56,154,0,0.23,6,13.07,1,357,0,0,1
102425,54,Female,Central,44500.0,32,Standard,6,71.35,428.1,63,0,0.372,7,2.09,1,437,2,0,1
102426,66,Female,East,71500.0,88,Basic,6,80.84,485.04,24,1,0.63,10,13.65,1,243,0,1,0
102427,32,Female,West,39700.0,19,Basic,5,12.05,60.25,75,0,0.468,17,7.52,1,158,0,1,0
102428,39,Male,West,48000.0,37,Standard,5,70.28,351.4,36,0,0.446,7,14.02,2,283,1,1,0
102429,63,Female,North,106700.0,1,Standard,7,8.76,61.32,9,0,0.154,4,0.55,1,91,0,0,1
102430,19,Female,North,26500.0,77,Premium,4,296.78,1187.12,26,0,0.37,6,8.04,1,236,0,1,0
102431,52,Male,North,,33,Standard,5,39.42,197.1,25,1,0.639,4,13.3,3,84,0,0,1
102432,26,Female,Central,32800.0,19,Basic,5,60.07,300.35,100,0,0.328,18,14.05,0,0,1,1,1
102433,40,Male,North,47200.0,8,Standard,9,61.51,553.59,93,0,0.437,18,6.13,2,498,0,0,1
102434,36,Female,East,41700.0,34,Standard,6,55.93,335.58,36,0,0.474,3,12.91,2,193,2,1,0
102435,27,Female,South,26500.0,17,Standard,13,43.98,571.74,11,0,0.393,8,4.22,2,405,1,1,0
102436,26,Male,West,17100.0,49,Standard,6,45.6,273.6,85,0,0.229,3,11.71,0,6,2,1,1
102437,43,Female,South,82000.0,72,Standard,9,39.96,359.64,6,0,0.46,4,4.25,0,231,1,1,0
102438,52,Female,Central,64800.0,30,Premium,8,54.57,436.56,27,0,0.499,1,5.17,1,231,0,0,1
102439,37,Female,South,43400.0,44,Basic,8,40.63,325.04,14,1,0.505,17,2.88,4,173,0,1,0
102440,40,Female,Central,78700.0,21,Standard,6,15.42,92.52,83,0,0.372,6,21.96,1,131,0,1,1
102441,46,Male,East,42400.0,3,Basic,5,16.68,83.4,128,0,0.705,0,5.04,1,87,0,1,1
102442,26,Female,South,,36,Premium,10,229.32,2293.2,19,1,0.293,5,2.87,0,1335,1,0,0
102443,49,Non-binary,West,40000.0,42,Basic,5,15.59,77.95,5,0,0.566,1,19.37,2,0,0,0,0
102444,50,Female,East,68900.0,22,Standard,9,27.0,243.0,39,2,0.085,10,7.02,2,286,1,1,1
102445,73,Female,North,64400.0,7,Standard,8,39.11,312.88,23,0,0.48,5,8.68,1,219,2,0,0
102446,34,Female,West,49800.0,17,Basic,2,17.04,34.08,10,0,0.493,15,3.66,2,168,2,1,0
102447,33,Male,East,69600.0,34,Basic,4,10.74,42.96,49,0,0.196,4,10.53,1,138,0,1,0
102448,49,Male,East,58800.0,21,Standard,5,42.25,211.25,77,0,0.058,8,1.25,3,312,1,0,1
102449,50,Male,West,27700.0,23,Basic,9,35.45,319.05,165,1,0.267,6,7.57,1,270,1,0,1
102450,32,Female,West,41800.0,65,Basic,4,36.04,144.16,6,1,0.461,6,6.83,0,183,0,1,0
102451,34,Female,South,49900.0,33,Standard,7,110.92,776.44,58,0,0.425,7,5.29,0,670,0,1,0
102452,46,Male,South,67200.0,84,Standard,6,50.02,300.12,18,0,0.319,12,11.67,0,150,1,0,0
102453,28,Female,South,58100.0,9,Basic,5,69.65,348.25,49,2,0.363,5,16.77,0,269,0,0,1
102454,34,Male,East,64500.0,7,Standard,4,25.64,102.56,13,0,0.658,20,2.98,1,6,0,1,0
102455,40,Female,South,47100.0,40,Standard,7,14.22,99.54,10,0,0.378,2,2.57,2,177,0,1,0
102456,52,Female,North,51100.0,53,Basic,7,21.84,152.88,87,0,0.192,0,22.66,2,209,0,1,1
102457,31,Female,West,24700.0,39,Basic,4,56.77,227.08,248,0,0.248,2,6.07,1,0,0,0,1
102458,18,Female,North,20400.0,97,Standard,12,145.48,1745.76,44,0,0.258,8,1.85,0,857,2,1,0
102459,18,Male,North,34700.0,67,Basic,7,48.88,342.16,21,0,0.264,4,5.16,1,0,0,1,0
102460,23,Male,West,15000.0,56,Premium,13,57.8,751.4,44,1,0.407,8,1.11,1,335,1,1,0
102461,22,Male,West,18800.0,15,Basic,4,68.06,272.24,64,0,0.038,8,7.84,0,205,1,0,1
102462,37,Male,West,53900.0,14,Standard,7,51.43,360.01,38,0,0.311,12,24.02,0,272,0,1,0
102463,24,Female,South,24600.0,57,Standard,6,73.62,441.72,5,1,0.104,2,40.75,1,179,0,0,0
102464,30,Male,East,44600.0,23,Standard,6,117.7,706.2,48,0,0.29,7,8.73,3,485,0,0,0
102465,29,Female,Central,27000.0,48,Premium,12,37.13,445.56,23,0,0.555,13,5.98,1,320,0,1,0
102466,33,Male,South,46300.0,23,Standard,12,206.12,2473.44,91,1,0.547,7,6.52,2,1274,0,1,1
102467,56,Female,North,53300.0,6,Premium,8,84.68,677.44,3,0,0.546,7,1.4,2,335,0,1,0
102468,48,Male,North,29900.0,60,Standard,9,108.61,977.49,31,0,0.662,5,10.71,0,303,2,0,0
102469,39,Male,Central,61300.0,41,Premium,9,128.16,1153.44,16,2,0.374,7,21.02,1,797,0,1,0
102470,33,Male,South,32500.0,18,Basic,5,28.8,144.0,29,0,0.776,22,2.43,1,291,0,1,0
102471,33,Male,East,38800.0,4,Premium,9,45.41,408.69,1,0,0.408,6,8.8,0,299,2,1,0
102472,43,Male,East,42100.0,82,Standard,5,19.69,98.45,22,1,0.188,5,2.48,1,168,0,1,0
102473,47,Male,Central,63200.0,47,Premium,8,42.86,342.88,29,0,0.653,1,3.38,2,199,1,1,0
102474,27,Male,South,41200.0,43,Basic,6,14.89,89.34,53,0,0.464,9,19.24,1,161,0,0,1
102475,39,Female,East,55500.0,49,Standard,2,7.34,14.68,10,0,0.422,7,5.08,2,208,1,0,1
102476,18,Male,Central,20300.0,10,Standard,11,42.18,463.98,31,1,0.17,14,7.3,1,245,0,1,1
102477,42,Female,North,50100.0,67,Standard,4,34.66,138.64,20,1,0.118,7,3.56,1,109,0,1,0
102478,49,Male,East,63300.0,1,Standard,10,32.59,325.9,76,1,0.79,9,12.41,0,160,0,1,1
102479,35,Male,North,65800.0,15,Premium,13,118.33,1538.29,44,2,0.284,2,6.81,2,691,0,1,0
102480,63,Female,South,75000.0,17,Basic,9,15.72,141.48,30,1,0.164,10,5.26,1,74,0,1,1
102481,28,Male,North,23500.0,16,Standard,11,67.1,738.1,56,0,0.375,5,7.59,3,566,1,0,1
102482,42,Female,South,54600.0,25,Premium,8,214.24,1713.92,54,0,0.855,16,6.52,1,1005,0,0,1
102483,39,Male,North,45600.0,45,Standard,4,48.53,194.12,17,1,0.177,4,8.39,2,157,0,0,0
102484,38,Male,West,19000.0,10,Basic,7,52.56,367.92,61,0,0.569,5,3.89,1,0,0,0,1
102485,38,Male,East,21200.0,7,Standard,4,16.07,64.28,6,0,0.828,2,5.92,3,218,1,1,0
102486,40,Male,South,48000.0,51,Standard,6,61.05,366.3,39,1,0.753,12,4.56,1,0,0,0,0
102487,50,Female,West,,20,Premium,9,39.29,353.61,97,1,0.738,3,9.51,0,93,0,1,1
102488,57,Female,Central,60900.0,16,Basic,6,6.79,40.74,12,2,0.271,9,6.2,2,44,0,1,0
102489,39,Male,South,60300.0,73,Basic,5,25.62,128.1,88,1,0.672,5,6.97,2,221,0,1,1
102490,50,Female,North,45300.0,48,Basic,4,22.42,89.68,17,0,0.647,4,3.77,1,23,0,1,0
102491,30,Female,North,20000.0,15,Basic,3,85.22,255.66,6,0,0.22,4,10.13,0,255,0,0,0
102492,49,Female,Central,45900.0,3,Basic,1,87.3,87.3,62,0,0.402,14,8.85,1,56,0,1,1
102493,29,Female,West,29900.0,31,Standard,5,63.4,317.0,35,0,0.636,12,9.71,1,149,1,0,0
102494,53,Non-binary,East,60400.0,15,Basic,8,37.98,303.84,8,1,0.349,7,3.18,1,234,1,1,0
102495,68,Female,North,64300.0,47,Basic,6,30.42,182.52,117,0,0.516,6,5.34,1,95,0,0,1
102496,37,Female,East,16100.0,49,Premium,8,65.1,520.8,7,0,0.308,18,15.74,1,261,1,1,0
102497,18,Male,West,15000.0,24,Premium,7,48.25,337.75,53,1,0.608,11,10.93,3,250,2,1,1
102498,32,Non-binary,South,43000.0,18,Standard,5,57.05,285.25,7,0,0.199,5,1.92,1,553,0,0,0
102499,55,Female,North,47300.0,25,Basic,6,26.08,156.48,60,0,0.409,1,3.59,2,49,0,1,1
102500,46,Male,South,26500.0,22,Standard,4,53.64,214.56,21,0,0.012,10,6.6,2,89,1,1,0
102501,42,Female,West,59500.0,37,Premium,16,86.97,1391.52,55,0,0.467,12,9.35,2,714,2,1,0
102502,52,Male,Central,81900.0,26,Premium,9,88.18,793.62,25,0,0.657,4,14.25,1,636,1,0,0
102503,45,Female,North,52300.0,38,Basic,7,14.97,104.79,33,0,0.347,21,12.47,2,90,0,1,0
102504,55,Female,Central,66900.0,23,Premium,7,29.09,203.63,46,1,0.209,8,1.77,0,16,1,1,0
102505,51,Female,South,63200.0,15,Basic,6,28.07,168.42,33,0,0.426,1,8.08,1,464,1,1,1
102506,59,Male,West,34600.0,30,Standard,5,32.24,161.2,75,1,0.698,12,4.83,1,5,2,1,1
102507,44,Female,Central,65100.0,17,Premium,14,66.7,933.8,30,1,0.106,18,8.2,0,566,1,1,0
102508,51,Female,East,76700.0,62,Basic,4,44.42,177.68,20,0,0.337,8,12.11,1,382,1,0,0
102509,35,Male,North,69900.0,35,Basic,1,42.67,42.67,12,0,0.59,12,7.74,2,290,0,1,0
102510,31,Female,South,34200.0,16,Standard,12,48.26,579.12,19,1,0.689,6,1.04,0,139,1,0,0
102511,61,Male,West,53000.0,37,Basic,6,5.22,31.32,8,1,0.115,8,18.14,2,21,0,1,0
102512,42,Female,East,69800.0,37,Premium,12,16.49,197.88,18,1,0.325,16,4.19,1,139,0,1,0
102513,49,Female,South,64400.0,32,Basic,3,25.15,75.45,6,0,0.397,5,17.31,1,208,1,0,0
102514,41,Female,East,62100.0,17,Premium,10,32.88,328.8,105,0,0.397,17,12.49,1,355,1,0,1
102515,31,Female,South,31300.0,48,Basic,6,5.0,30.0,38,2,0.369,20,12.36,2,416,0,0,0
102516,39,Female,South,51800.0,48,Premium,9,69.19,622.71,219,0,0.493,12,9.79,0,329,0,1,1
102517,58,Male,West,51300.0,14,Standard,7,5.91,41.37,16,1,0.532,17,2.82,2,90,1,1,0
102518,46,Male,South,54500.0,10,Basic,4,12.65,50.6,44,0,0.695,3,3.21,0,0,0,1,0
102519,18,Female,South,23100.0,19,Basic,1,43.96,43.96,14,0,0.515,10,4.73,1,113,1,1,0
102520,36,Female,South,77900.0,40,Basic,7,132.34,926.38,28,0,0.538,11,1.04,1,756,0,0,0
102521,62,Male,Central,,19,Standard,4,35.53,142.12,4,1,0.396,5,,1,294,0,1,0
102522,36,Female,North,15000.0,37,Premium,6,58.34,350.04,2,0,0.25,9,5.63,1,327,0,1,0
102523,18,Male,North,28000.0,48,Standard,8,102.88,823.04,13,0,0.661,5,10.57,3,402,0,1,0
102524,64,Male,South,76900.0,8,Standard,7,36.99,258.93,128,0,0.364,11,1.22,0,418,1,1,1
102525,48,Female,North,49900.0,46,Standard,3,84.97,254.91,50,0,0.744,16,17.9,2,303,0,0,1
102526,38,Male,North,31600.0,25,Premium,9,145.27,1307.43,28,0,0.742,14,2.44,0,684,2,1,0
102527,34,Male,North,52400.0,86,Standard,4,50.98,203.92,27,0,0.093,4,15.38,1,205,3,0,0
102528,53,Male,North,47800.0,24,Standard,4,24.14,96.56,36,0,0.707,3,5.51,0,97,3,1,0
102529,32,Non-binary,East,49400.0,16,Basic,6,70.95,425.7,52,0,0.244,3,1.65,2,318,0,0,1
102530,54,Female,North,47600.0,34,Basic,5,19.54,97.7,7,1,0.568,7,16.36,3,103,0,1,0
102531,46,Male,South,47100.0,36,Basic,6,60.53,363.18,22,1,0.145,4,14.36,0,163,0,1,0
102532,42,Female,West,64200.0,97,Premium,10,41.93,419.3,16,0,0.54,11,12.2,1,253,1,0,0
102533,41,Female,North,56700.0,21,Standard,10,41.63,416.3,113,1,0.361,6,3.87,0,664,1,1,1
102534,37,Non-binary,North,46500.0,24,Premium,11,76.81,844.91,132,0,0.284,2,12.1,1,437,1,1,1
